4.300000000000000000e+01,4.496700000000000000e+04
4.400000000000000000e+01,4.591600000000000000e+04
4.500000000000000000e+01,4.931800000000000000e+04
4.600000000000000000e+01,5.049900000000000000e+04
4.700000000000000000e+01,5.057800000000000000e+04
4.800000000000000000e+01,5.081800000000000000e+04
4.900000000000000000e+01,5.371500000000000000e+04
5.000000000000000000e+01,5.390800000000000000e+04
5.100000000000000000e+01,5.418800000000000000e+04
5.200000000000000000e+01,5.465100000000000000e+04
5.300000000000000000e+01,5.684000000000000000e+04
5.400000000000000000e+01,5.744300000000000000e+04
5.500000000000000000e+01,6.017300000000000000e+04
5.600000000000000000e+01,6.032100000000000000e+04
5.700000000000000000e+01,6.198300000000000000e+04
5.800000000000000000e+01,6.237900000000000000e+04
5.900000000000000000e+01,6.304100000000000000e+04
6.000000000000000000e+01,6.341900000000000000e+04
6.100000000000000000e+01,6.450600000000000000e+04
6.200000000000000000e+01,6.470000000000000000e+04
6.300000000000000000e+01,6.629100000000000000e+04
6.400000000000000000e+01,6.710500000000000000e+04
6.500000000000000000e+01,6.811000000000000000e+04
6.600000000000000000e+01,6.882000000000000000e+04
6.700000000000000000e+01,6.955300000000000000e+04
6.800000000000000000e+01,7.047600000000000000e+04
6.900000000000000000e+01,7.127500000000000000e+04
7.000000000000000000e+01,7.172900000000000000e+04
7.100000000000000000e+01,7.243500000000000000e+04
7.200000000000000000e+01,7.294000000000000000e+04
7.300000000000000000e+01,7.319100000000000000e+04
7.400000000000000000e+01,7.546800000000000000e+04
7.500000000000000000e+01,7.602600000000000000e+04
7.600000000000000000e+01,7.666100000000000000e+04
7.700000000000000000e+01,7.689200000000000000e+04
7.800000000000000000e+01,7.963100000000000000e+04
7.900000000000000000e+01,7.979000000000000000e+04
8.000000000000000000e+01,8.336100000000000000e+04
8.100000000000000000e+01,8.426600000000000000e+04
8.200000000000000000e+01,8.452600000000000000e+04
8.300000000000000000e+01,8.609100000000000000e+04
8.400000000000000000e+01,8.676900000000000000e+04
8.500000000000000000e+01,8.803100000000000000e+04
8.600000000000000000e+01,8.806700000000000000e+04
8.700000000000000000e+01,8.873000000000000000e+04
8.800000000000000000e+01,8.878800000000000000e+04
8.900000000000000000e+01,8.977200000000000000e+04
9.000000000000000000e+01,9.004900000000000000e+04
9.100000000000000000e+01,9.205300000000000000e+04
9.200000000000000000e+01,9.222000000000000000e+04
9.300000000000000000e+01,9.223500000000000000e+04
9.400000000000000000e+01,9.254100000000000000e+04
9.500000000000000000e+01,9.359200000000000000e+04
9.600000000000000000e+01,9.440300000000000000e+04
9.700000000000000000e+01,9.542400000000000000e+04
9.800000000000000000e+01,9.569300000000000000e+04
9.900000000000000000e+01,9.693700000000000000e+04
1.000000000000000000e+02,1.000020000000000000e+05
1.010000000000000000e+02,1.015240000000000000e+05
1.020000000000000000e+02,1.020740000000000000e+05
1.030000000000000000e+02,1.033600000000000000e+05
1.040000000000000000e+02,1.042130000000000000e+05
1.050000000000000000e+02,1.052540000000000000e+05
1.060000000000000000e+02,1.054550000000000000e+05
1.070000000000000000e+02,1.058460000000000000e+05
1.080000000000000000e+02,1.066270000000000000e+05
1.090000000000000000e+02,1.068160000000000000e+05
1.100000000000000000e+02,1.069790000000000000e+05
1.110000000000000000e+02,1.073980000000000000e+05
1.120000000000000000e+02,1.074900000000000000e+05
1.130000000000000000e+02,1.075390000000000000e+05
1.140000000000000000e+02,1.100900000000000000e+05
1.150000000000000000e+02,1.126240000000000000e+05
1.160000000000000000e+02,1.126650000000000000e+05
1.170000000000000000e+02,1.145100000000000000e+05
1.180000000000000000e+02,1.158240000000000000e+05
1.190000000000000000e+02,1.159580000000000000e+05
1.200000000000000000e+02,1.159950000000000000e+05
1.210000000000000000e+02,1.160530000000000000e+05
1.220000000000000000e+02,1.163190000000000000e+05
1.230000000000000000e+02,1.163670000000000000e+05
1.240000000000000000e+02,1.167860000000000000e+05
1.250000000000000000e+02,1.173800000000000000e+05
1.260000000000000000e+02,1.184850000000000000e+05
1.270000000000000000e+02,1.186260000000000000e+05
1.280000000000000000e+02,1.190900000000000000e+05
1.290000000000000000e+02,1.202170000000000000e+05
1.300000000000000000e+02,1.213500000000000000e+05
1.310000000000000000e+02,1.233630000000000000e+05
1.320000000000000000e+02,1.256210000000000000e+05
1.330000000000000000e+02,1.272520000000000000e+05
1.340000000000000000e+02,1.274840000000000000e+05
1.350000000000000000e+02,1.284880000000000000e+05
1.360000000000000000e+02,1.288360000000000000e+05
1.370000000000000000e+02,1.288590000000000000e+05
1.380000000000000000e+02,1.288710000000000000e+05
1.390000000000000000e+02,1.297690000000000000e+05
1.400000000000000000e+02,1.311900000000000000e+05
1.410000000000000000e+02,1.329880000000000000e+05
1.420000000000000000e+02,1.352120000000000000e+05
1.430000000000000000e+02,1.358630000000000000e+05
1.440000000000000000e+02,1.358870000000000000e+05
1.450000000000000000e+02,1.370280000000000000e+05
1.460000000000000000e+02,1.372920000000000000e+05
1.470000000000000000e+02,1.381370000000000000e+05
1.480000000000000000e+02,1.381790000000000000e+05
1.490000000000000000e+02,1.388080000000000000e+05
1.500000000000000000e+02,1.394800000000000000e+05
1.510000000000000000e+02,1.397250000000000000e+05
1.520000000000000000e+02,1.401780000000000000e+05
1.530000000000000000e+02,1.402990000000000000e+05
1.540000000000000000e+02,1.405910000000000000e+05
1.550000000000000000e+02,1.406140000000000000e+05
1.560000000000000000e+02,1.411210000000000000e+05
1.570000000000000000e+02,1.412010000000000000e+05
1.580000000000000000e+02,1.419880000000000000e+05
1.590000000000000000e+02,1.426220000000000000e+05
1.600000000000000000e+02,1.427490000000000000e+05
1.610000000000000000e+02,1.435050000000000000e+05
1.620000000000000000e+02,1.455260000000000000e+05
1.630000000000000000e+02,1.457550000000000000e+05
1.640000000000000000e+02,1.470490000000000000e+05
1.650000000000000000e+02,1.471960000000000000e+05
1.660000000000000000e+02,1.473260000000000000e+05
1.670000000000000000e+02,1.485060000000000000e+05
1.680000000000000000e+02,1.487060000000000000e+05
1.690000000000000000e+02,1.488110000000000000e+05
1.700000000000000000e+02,1.493630000000000000e+05
1.710000000000000000e+02,1.498750000000000000e+05
1.720000000000000000e+02,1.504790000000000000e+05
1.730000000000000000e+02,1.518460000000000000e+05
1.740000000000000000e+02,1.537650000000000000e+05
1.750000000000000000e+02,1.538560000000000000e+05
1.760000000000000000e+02,1.553670000000000000e+05
1.770000000000000000e+02,1.563050000000000000e+05
1.780000000000000000e+02,1.569040000000000000e+05
1.790000000000000000e+02,1.599060000000000000e+05
1.800000000000000000e+02,1.612480000000000000e+05
1.810000000000000000e+02,1.614870000000000000e+05
1.820000000000000000e+02,1.622200000000000000e+05
1.830000000000000000e+02,1.623380000000000000e+05
1.840000000000000000e+02,1.623660000000000000e+05
1.850000000000000000e+02,1.624950000000000000e+05
1.860000000000000000e+02,1.625050000000000000e+05
1.870000000000000000e+02,1.628070000000000000e+05
1.880000000000000000e+02,1.628440000000000000e+05
1.890000000000000000e+02,1.649890000000000000e+05
1.900000000000000000e+02,1.660700000000000000e+05
1.910000000000000000e+02,1.662090000000000000e+05
1.920000000000000000e+02,1.677180000000000000e+05
1.930000000000000000e+02,1.679660000000000000e+05
1.940000000000000000e+02,1.681180000000000000e+05
1.950000000000000000e+02,1.688290000000000000e+05
1.960000000000000000e+02,1.704150000000000000e+05
1.970000000000000000e+02,1.706160000000000000e+05
1.980000000000000000e+02,1.713110000000000000e+05
1.990000000000000000e+02,1.722440000000000000e+05
2.000000000000000000e+02,1.727310000000000000e+05
2.010000000000000000e+02,1.730770000000000000e+05
2.020000000000000000e+02,1.734980000000000000e+05
2.030000000000000000e+02,1.740100000000000000e+05
2.040000000000000000e+02,1.753910000000000000e+05
2.050000000000000000e+02,1.755130000000000000e+05
2.060000000000000000e+02,1.759610000000000000e+05
2.070000000000000000e+02,1.760400000000000000e+05
2.080000000000000000e+02,1.763230000000000000e+05
2.090000000000000000e+02,1.770890000000000000e+05
2.100000000000000000e+02,1.771010000000000000e+05
2.110000000000000000e+02,1.772570000000000000e+05
2.120000000000000000e+02,1.783780000000000000e+05
2.130000000000000000e+02,1.793100000000000000e+05
2.140000000000000000e+02,1.793880000000000000e+05
2.150000000000000000e+02,1.804990000000000000e+05
2.160000000000000000e+02,1.808200000000000000e+05
2.170000000000000000e+02,1.815020000000000000e+05
2.180000000000000000e+02,1.834460000000000000e+05
2.190000000000000000e+02,1.848290000000000000e+05
2.200000000000000000e+02,1.853610000000000000e+05
2.210000000000000000e+02,1.878880000000000000e+05
2.220000000000000000e+02,1.879430000000000000e+05
2.230000000000000000e+02,1.880800000000000000e+05
2.240000000000000000e+02,1.881870000000000000e+05
2.250000000000000000e+02,1.904860000000000000e+05
2.260000000000000000e+02,1.913870000000000000e+05
2.270000000000000000e+02,1.914670000000000000e+05
2.280000000000000000e+02,1.922020000000000000e+05
2.290000000000000000e+02,1.922310000000000000e+05
2.300000000000000000e+02,1.928880000000000000e+05
2.310000000000000000e+02,1.932680000000000000e+05
2.320000000000000000e+02,1.939280000000000000e+05
2.330000000000000000e+02,1.945250000000000000e+05
2.340000000000000000e+02,1.953970000000000000e+05
2.350000000000000000e+02,1.961420000000000000e+05
2.360000000000000000e+02,1.986100000000000000e+05
2.370000000000000000e+02,1.987110000000000000e+05
2.380000000000000000e+02,1.990770000000000000e+05
2.390000000000000000e+02,1.990890000000000000e+05
2.400000000000000000e+02,1.995790000000000000e+05
2.410000000000000000e+02,2.000510000000000000e+05
2.420000000000000000e+02,2.001680000000000000e+05
2.430000000000000000e+02,2.001790000000000000e+05
2.440000000000000000e+02,2.004920000000000000e+05
2.450000000000000000e+02,2.005970000000000000e+05
2.460000000000000000e+02,2.020420000000000000e+05
2.470000000000000000e+02,2.024180000000000000e+05
2.480000000000000000e+02,2.030630000000000000e+05
2.490000000000000000e+02,2.031900000000000000e+05
2.500000000000000000e+02,2.036910000000000000e+05
2.510000000000000000e+02,2.044530000000000000e+05
2.520000000000000000e+02,2.069320000000000000e+05
2.530000000000000000e+02,2.074350000000000000e+05
2.540000000000000000e+02,2.079900000000000000e+05
2.550000000000000000e+02,2.094560000000000000e+05
2.560000000000000000e+02,2.097560000000000000e+05
2.570000000000000000e+02,2.106970000000000000e+05
2.580000000000000000e+02,2.107050000000000000e+05
2.590000000000000000e+02,2.115760000000000000e+05
2.600000000000000000e+02,2.122150000000000000e+05
2.610000000000000000e+02,2.137460000000000000e+05
2.620000000000000000e+02,2.139550000000000000e+05
2.630000000000000000e+02,2.143290000000000000e+05
2.640000000000000000e+02,2.147650000000000000e+05
2.650000000000000000e+02,2.150310000000000000e+05
2.660000000000000000e+02,2.153020000000000000e+05
2.670000000000000000e+02,2.157090000000000000e+05
2.680000000000000000e+02,2.169830000000000000e+05
2.690000000000000000e+02,2.175000000000000000e+05
2.700000000000000000e+02,2.183710000000000000e+05
2.710000000000000000e+02,2.185180000000000000e+05
2.720000000000000000e+02,2.195030000000000000e+05
2.730000000000000000e+02,2.199510000000000000e+05
2.740000000000000000e+02,2.202160000000000000e+05
2.750000000000000000e+02,2.209290000000000000e+05
2.760000000000000000e+02,2.211670000000000000e+05
2.770000000000000000e+02,2.213590000000000000e+05
2.780000000000000000e+02,2.214490000000000000e+05
2.790000000000000000e+02,2.216560000000000000e+05
2.800000000000000000e+02,2.217480000000000000e+05
2.810000000000000000e+02,2.221540000000000000e+05
2.820000000000000000e+02,2.229410000000000000e+05
2.830000000000000000e+02,2.230750000000000000e+05
2.840000000000000000e+02,2.235120000000000000e+05
2.850000000000000000e+02,2.236130000000000000e+05
2.860000000000000000e+02,2.244480000000000000e+05
2.870000000000000000e+02,2.246680000000000000e+05
2.880000000000000000e+02,2.251490000000000000e+05
2.890000000000000000e+02,2.254020000000000000e+05
2.900000000000000000e+02,2.254520000000000000e+05
2.910000000000000000e+02,2.264410000000000000e+05
2.920000000000000000e+02,2.269420000000000000e+05
2.930000000000000000e+02,2.270790000000000000e+05
2.940000000000000000e+02,2.270950000000000000e+05
2.950000000000000000e+02,2.277850000000000000e+05
2.960000000000000000e+02,2.281330000000000000e+05
2.970000000000000000e+02,2.307960000000000000e+05
2.980000000000000000e+02,2.309190000000000000e+05
2.990000000000000000e+02,2.310730000000000000e+05
3.000000000000000000e+02,2.311560000000000000e+05
3.010000000000000000e+02,2.313360000000000000e+05
3.020000000000000000e+02,2.318800000000000000e+05
3.030000000000000000e+02,2.326530000000000000e+05
3.040000000000000000e+02,2.328440000000000000e+05
3.050000000000000000e+02,2.331160000000000000e+05
3.060000000000000000e+02,2.331300000000000000e+05
3.070000000000000000e+02,2.332710000000000000e+05
3.080000000000000000e+02,2.354430000000000000e+05
3.090000000000000000e+02,2.359180000000000000e+05
3.100000000000000000e+02,2.361170000000000000e+05
3.110000000000000000e+02,2.361430000000000000e+05
3.120000000000000000e+02,2.364340000000000000e+05
3.130000000000000000e+02,2.364560000000000000e+05
3.140000000000000000e+02,2.369080000000000000e+05
3.150000000000000000e+02,2.372740000000000000e+05
3.160000000000000000e+02,2.378200000000000000e+05
3.170000000000000000e+02,2.379400000000000000e+05
3.180000000000000000e+02,2.380620000000000000e+05
3.190000000000000000e+02,2.383060000000000000e+05
3.200000000000000000e+02,2.383680000000000000e+05
3.210000000000000000e+02,2.384980000000000000e+05
3.220000000000000000e+02,2.391900000000000000e+05
3.230000000000000000e+02,2.401970000000000000e+05
3.240000000000000000e+02,2.404510000000000000e+05
3.250000000000000000e+02,2.406550000000000000e+05
3.260000000000000000e+02,2.415760000000000000e+05
3.270000000000000000e+02,2.418880000000000000e+05
3.280000000000000000e+02,2.423410000000000000e+05
3.290000000000000000e+02,2.423580000000000000e+05
3.300000000000000000e+02,2.424270000000000000e+05
3.310000000000000000e+02,2.428230000000000000e+05
3.320000000000000000e+02,2.433360000000000000e+05
3.330000000000000000e+02,2.434580000000000000e+05
3.340000000000000000e+02,2.434980000000000000e+05
3.350000000000000000e+02,2.444700000000000000e+05
3.360000000000000000e+02,2.447280000000000000e+05
3.370000000000000000e+02,2.448080000000000000e+05
3.380000000000000000e+02,2.448420000000000000e+05
3.390000000000000000e+02,2.448730000000000000e+05
3.400000000000000000e+02,2.449590000000000000e+05
3.410000000000000000e+02,2.458330000000000000e+05
3.420000000000000000e+02,2.459530000000000000e+05
3.430000000000000000e+02,2.462820000000000000e+05
3.440000000000000000e+02,2.467320000000000000e+05
3.450000000000000000e+02,2.470750000000000000e+05
3.460000000000000000e+02,2.476740000000000000e+05
3.470000000000000000e+02,2.488250000000000000e+05
3.480000000000000000e+02,2.492790000000000000e+05
3.490000000000000000e+02,2.496760000000000000e+05
3.500000000000000000e+02,2.497990000000000000e+05
3.510000000000000000e+02,2.500560000000000000e+05
3.520000000000000000e+02,2.502810000000000000e+05
3.530000000000000000e+02,2.504500000000000000e+05
3.540000000000000000e+02,2.505720000000000000e+05
3.550000000000000000e+02,2.508910000000000000e+05
3.560000000000000000e+02,2.520260000000000000e+05
3.570000000000000000e+02,2.530860000000000000e+05
3.580000000000000000e+02,2.533800000000000000e+05
3.590000000000000000e+02,2.535610000000000000e+05
3.600000000000000000e+02,2.537660000000000000e+05
3.610000000000000000e+02,2.537960000000000000e+05
3.620000000000000000e+02,2.541330000000000000e+05
3.630000000000000000e+02,2.545380000000000000e+05
3.640000000000000000e+02,2.552680000000000000e+05
3.650000000000000000e+02,2.552810000000000000e+05
3.660000000000000000e+02,2.553820000000000000e+05
3.670000000000000000e+02,2.558570000000000000e+05
3.680000000000000000e+02,2.571050000000000000e+05
3.690000000000000000e+02,2.575140000000000000e+05
3.700000000000000000e+02,2.576050000000000000e+05
3.710000000000000000e+02,2.578700000000000000e+05
3.720000000000000000e+02,2.579590000000000000e+05
3.730000000000000000e+02,2.584320000000000000e+05
3.740000000000000000e+02,2.584620000000000000e+05
3.750000000000000000e+02,2.588760000000000000e+05
3.760000000000000000e+02,2.590120000000000000e+05
3.770000000000000000e+02,2.601750000000000000e+05
3.780000000000000000e+02,2.602820000000000000e+05
3.790000000000000000e+02,2.606870000000000000e+05
3.800000000000000000e+02,2.609160000000000000e+05
3.810000000000000000e+02,2.612120000000000000e+05
3.820000000000000000e+02,2.632420000000000000e+05
3.830000000000000000e+02,2.632750000000000000e+05
3.840000000000000000e+02,2.636980000000000000e+05
3.850000000000000000e+02,2.641020000000000000e+05
3.860000000000000000e+02,2.645490000000000000e+05
3.870000000000000000e+02,2.650880000000000000e+05
3.880000000000000000e+02,2.655750000000000000e+05
3.890000000000000000e+02,2.659710000000000000e+05
3.900000000000000000e+02,2.662830000000000000e+05
3.910000000000000000e+02,2.666790000000000000e+05
3.920000000000000000e+02,2.676310000000000000e+05
3.930000000000000000e+02,2.685460000000000000e+05
3.940000000000000000e+02,2.687160000000000000e+05
3.950000000000000000e+02,2.688950000000000000e+05
3.960000000000000000e+02,2.691770000000000000e+05
3.970000000000000000e+02,2.698040000000000000e+05
3.980000000000000000e+02,2.702590000000000000e+05
3.990000000000000000e+02,2.702940000000000000e+05
4.000000000000000000e+02,2.704340000000000000e+05
4.010000000000000000e+02,2.707390000000000000e+05
4.020000000000000000e+02,2.716910000000000000e+05
4.030000000000000000e+02,2.718870000000000000e+05
4.040000000000000000e+02,2.730740000000000000e+05
4.050000000000000000e+02,2.745100000000000000e+05
4.060000000000000000e+02,2.747050000000000000e+05
4.070000000000000000e+02,2.749570000000000000e+05
4.080000000000000000e+02,2.750580000000000000e+05
4.090000000000000000e+02,2.750840000000000000e+05
4.100000000000000000e+02,2.753170000000000000e+05
4.110000000000000000e+02,2.755220000000000000e+05
4.120000000000000000e+02,2.755980000000000000e+05
4.130000000000000000e+02,2.758510000000000000e+05
4.140000000000000000e+02,2.765280000000000000e+05
4.150000000000000000e+02,2.773600000000000000e+05
4.160000000000000000e+02,2.777770000000000000e+05
4.170000000000000000e+02,2.778880000000000000e+05
4.180000000000000000e+02,2.780230000000000000e+05
4.190000000000000000e+02,2.782800000000000000e+05
4.200000000000000000e+02,2.784220000000000000e+05
4.210000000000000000e+02,2.786260000000000000e+05
4.220000000000000000e+02,2.788490000000000000e+05
4.230000000000000000e+02,2.789110000000000000e+05
4.240000000000000000e+02,2.789330000000000000e+05
4.250000000000000000e+02,2.791130000000000000e+05
4.260000000000000000e+02,2.796500000000000000e+05
4.270000000000000000e+02,2.799030000000000000e+05
4.280000000000000000e+02,2.805470000000000000e+05
4.290000000000000000e+02,2.809320000000000000e+05
4.300000000000000000e+02,2.816980000000000000e+05
4.310000000000000000e+02,2.817570000000000000e+05
4.320000000000000000e+02,2.821310000000000000e+05
4.330000000000000000e+02,2.823920000000000000e+05
4.340000000000000000e+02,2.824450000000000000e+05
4.350000000000000000e+02,2.830600000000000000e+05
4.360000000000000000e+02,2.831780000000000000e+05
4.370000000000000000e+02,2.833150000000000000e+05
4.380000000000000000e+02,2.835710000000000000e+05
4.390000000000000000e+02,2.836360000000000000e+05
4.400000000000000000e+02,2.838040000000000000e+05
4.410000000000000000e+02,2.838430000000000000e+05
4.420000000000000000e+02,2.840060000000000000e+05
4.430000000000000000e+02,2.840270000000000000e+05
4.440000000000000000e+02,2.847180000000000000e+05
4.450000000000000000e+02,2.854780000000000000e+05
4.460000000000000000e+02,2.859270000000000000e+05
4.470000000000000000e+02,2.865040000000000000e+05
4.480000000000000000e+02,2.868210000000000000e+05
4.490000000000000000e+02,2.871750000000000000e+05
4.500000000000000000e+02,2.872500000000000000e+05
4.510000000000000000e+02,2.873510000000000000e+05
4.520000000000000000e+02,2.873960000000000000e+05
4.530000000000000000e+02,2.874050000000000000e+05
4.540000000000000000e+02,2.876040000000000000e+05
4.550000000000000000e+02,2.879570000000000000e+05
4.560000000000000000e+02,2.881110000000000000e+05
4.570000000000000000e+02,2.884280000000000000e+05
4.580000000000000000e+02,2.888300000000000000e+05
4.590000000000000000e+02,2.894180000000000000e+05
4.600000000000000000e+02,2.897280000000000000e+05
4.610000000000000000e+02,2.902750000000000000e+05
4.620000000000000000e+02,2.903490000000000000e+05
4.630000000000000000e+02,2.907430000000000000e+05
4.640000000000000000e+02,2.908260000000000000e+05
4.650000000000000000e+02,2.919050000000000000e+05
4.660000000000000000e+02,2.923360000000000000e+05
4.670000000000000000e+02,2.927240000000000000e+05
4.680000000000000000e+02,2.930200000000000000e+05
4.690000000000000000e+02,2.936530000000000000e+05
4.700000000000000000e+02,2.937920000000000000e+05
4.710000000000000000e+02,2.942830000000000000e+05
4.720000000000000000e+02,2.944090000000000000e+05
4.730000000000000000e+02,2.947270000000000000e+05
4.740000000000000000e+02,2.948210000000000000e+05
4.750000000000000000e+02,2.949470000000000000e+05
4.760000000000000000e+02,2.950940000000000000e+05
4.770000000000000000e+02,2.957490000000000000e+05
4.780000000000000000e+02,2.957820000000000000e+05
4.790000000000000000e+02,2.960140000000000000e+05
4.800000000000000000e+02,2.962150000000000000e+05
4.810000000000000000e+02,2.964820000000000000e+05
4.820000000000000000e+02,2.965430000000000000e+05
4.830000000000000000e+02,2.973000000000000000e+05
4.840000000000000000e+02,2.978840000000000000e+05
4.850000000000000000e+02,2.982250000000000000e+05
4.860000000000000000e+02,2.982810000000000000e+05
4.870000000000000000e+02,2.984090000000000000e+05
4.880000000000000000e+02,2.984300000000000000e+05
4.890000000000000000e+02,2.988460000000000000e+05
4.900000000000000000e+02,2.992770000000000000e+05
4.910000000000000000e+02,2.996870000000000000e+05
4.920000000000000000e+02,3.003780000000000000e+05
4.930000000000000000e+02,3.004620000000000000e+05
4.940000000000000000e+02,3.006650000000000000e+05
4.950000000000000000e+02,3.006730000000000000e+05
4.960000000000000000e+02,3.007460000000000000e+05
4.970000000000000000e+02,3.010360000000000000e+05
4.980000000000000000e+02,3.010780000000000000e+05
4.990000000000000000e+02,3.011710000000000000e+05
5.000000000000000000e+02,3.015920000000000000e+05
5.010000000000000000e+02,3.020820000000000000e+05
5.020000000000000000e+02,3.021880000000000000e+05
5.030000000000000000e+02,3.022860000000000000e+05
5.040000000000000000e+02,3.026220000000000000e+05
5.050000000000000000e+02,3.026860000000000000e+05
5.060000000000000000e+02,3.030740000000000000e+05
5.070000000000000000e+02,3.040480000000000000e+05
5.080000000000000000e+02,3.042090000000000000e+05
5.090000000000000000e+02,3.044210000000000000e+05
5.100000000000000000e+02,3.049520000000000000e+05
5.110000000000000000e+02,3.053260000000000000e+05
5.120000000000000000e+02,3.054550000000000000e+05
5.130000000000000000e+02,3.056160000000000000e+05
5.140000000000000000e+02,3.057470000000000000e+05
5.150000000000000000e+02,3.057880000000000000e+05
5.160000000000000000e+02,3.060010000000000000e+05
5.170000000000000000e+02,3.060330000000000000e+05
5.180000000000000000e+02,3.060870000000000000e+05
5.190000000000000000e+02,3.061810000000000000e+05
5.200000000000000000e+02,3.062080000000000000e+05
5.210000000000000000e+02,3.062830000000000000e+05
5.220000000000000000e+02,3.067760000000000000e+05
5.230000000000000000e+02,3.070720000000000000e+05
5.240000000000000000e+02,3.075970000000000000e+05
5.250000000000000000e+02,3.081930000000000000e+05
5.260000000000000000e+02,3.082170000000000000e+05
5.270000000000000000e+02,3.083210000000000000e+05
5.280000000000000000e+02,3.084250000000000000e+05
5.290000000000000000e+02,3.085750000000000000e+05
5.300000000000000000e+02,3.090030000000000000e+05
5.310000000000000000e+02,3.090170000000000000e+05
5.320000000000000000e+02,3.091130000000000000e+05
5.330000000000000000e+02,3.097200000000000000e+05
5.340000000000000000e+02,3.102960000000000000e+05
5.350000000000000000e+02,3.103740000000000000e+05
5.360000000000000000e+02,3.105200000000000000e+05
5.370000000000000000e+02,3.105330000000000000e+05
5.380000000000000000e+02,3.110410000000000000e+05
5.390000000000000000e+02,3.110670000000000000e+05
5.400000000000000000e+02,3.116620000000000000e+05
5.410000000000000000e+02,3.117780000000000000e+05
5.420000000000000000e+02,3.118190000000000000e+05
5.430000000000000000e+02,3.128620000000000000e+05
5.440000000000000000e+02,3.135290000000000000e+05
5.450000000000000000e+02,3.139830000000000000e+05
5.460000000000000000e+02,3.140200000000000000e+05
5.470000000000000000e+02,3.140610000000000000e+05
5.480000000000000000e+02,3.140710000000000000e+05
5.490000000000000000e+02,3.142550000000000000e+05
5.500000000000000000e+02,3.142960000000000000e+05
5.510000000000000000e+02,3.143500000000000000e+05
5.520000000000000000e+02,3.144600000000000000e+05
5.530000000000000000e+02,3.145800000000000000e+05
5.540000000000000000e+02,3.146720000000000000e+05
5.550000000000000000e+02,3.152900000000000000e+05
5.560000000000000000e+02,3.157820000000000000e+05
5.570000000000000000e+02,3.159000000000000000e+05
5.580000000000000000e+02,3.170230000000000000e+05
5.590000000000000000e+02,3.171810000000000000e+05
5.600000000000000000e+02,3.172040000000000000e+05
5.610000000000000000e+02,3.174100000000000000e+05
5.620000000000000000e+02,3.176460000000000000e+05
5.630000000000000000e+02,3.177110000000000000e+05
5.640000000000000000e+02,3.177300000000000000e+05
5.650000000000000000e+02,3.177610000000000000e+05
5.660000000000000000e+02,3.180920000000000000e+05
5.670000000000000000e+02,3.181760000000000000e+05
5.680000000000000000e+02,3.183340000000000000e+05
5.690000000000000000e+02,3.186900000000000000e+05
5.700000000000000000e+02,3.189700000000000000e+05
5.710000000000000000e+02,3.190740000000000000e+05
5.720000000000000000e+02,3.192030000000000000e+05
5.730000000000000000e+02,3.193750000000000000e+05
5.740000000000000000e+02,3.195470000000000000e+05
5.750000000000000000e+02,3.195610000000000000e+05
5.760000000000000000e+02,3.197680000000000000e+05
5.770000000000000000e+02,3.199410000000000000e+05
5.780000000000000000e+02,3.205040000000000000e+05
5.790000000000000000e+02,3.207830000000000000e+05
5.800000000000000000e+02,3.209150000000000000e+05
5.810000000000000000e+02,3.210600000000000000e+05
5.820000000000000000e+02,3.212350000000000000e+05
5.830000000000000000e+02,3.213010000000000000e+05
